CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
-99768.78,-54228.6,-99863.415,-760.545,0.0,0.0,0.0,0.0,3
-99787.23,-54234.765,-99871.155,-763.02,0.0,0.0,0.0,0.0,3
-99784.53,-54230.895,-99870.075,-762.615,0.0,0.0,0.0,0.0,3
-99790.83,-54228.87,-99870.48,-760.545,0.0,0.0,0.0,0.0,3
-99793.62,-54229.14,-99870.255,-758.43,0.0,0.0,0.0,0.0,3
-99788.535,-54229.995,-99865.395,-750.915,0.0,0.0,0.0,0.0,3
-99788.67,-54232.29,-99872.91,-754.83,0.0,0.0,0.0,0.0,3
-99799.02,-54234.72,-99895.23,-767.52,0.0,0.0,0.0,0.0,3
-99795.24,-54233.595,-99883.44,-764.73,0.0,0.0,0.0,0.0,3
-99797.58,-54237.15,-99872.865,-761.895,0.0,0.0,0.0,0.0,3
-99794.205,-54237.915,-99861.39,-751.815,0.0,0.0,0.0,0.0,3
-99781.38,-54232.92,-99847.98,-740.97,0.0,0.0,0.0,0.0,3
-99780.795,-54229.905,-99858.33,-748.665,0.0,0.0,0.0,0.0,3
-99795.105,-54233.415,-99873.27,-759.915,0.0,0.0,0.0,0.0,3
-99793.485,-54236.115,-99867.87,-756.585,0.0,0.0,0.0,0.0,3
-99790.65,-54238.905,-99873.27,-761.805,0.0,0.0,0.0,0.0,3
-99788.94,-54239.895,-99877.23,-762.615,0.0,0.0,0.0,0.0,3
-99789.075,-54241.38,-99872.145,-756.63,0.0,0.0,0.0,0.0,3
-99791.865,-54244.08,-99870.615,-752.445,0.0,0.0,0.0,0.0,3
-99796.815,-54247.455,-99880.515,-761.76,0.0,0.0,0.0,0.0,3
-99797.445,-54250.83,-99871.605,-750.915,0.0,0.0,0.0,0.0,3
-99792.27,-54259.92,-99865.44,-747.63,0.0,0.0,0.0,0.0,3
-99784.44,-54264.465,-99866.205,-751.86,0.0,0.0,0.0,0.0,3
-99790.2,-54266.67,-99868.68,-757.26,0.0,0.0,0.0,0.0,3
